ZE1
34.4256711
1.994193792
131.22568130000002
216.91865919999998
313.2768822
10.27589917
2.026950121
120.26278500000001
200.447979
33.62491369
0.0
3.5201969739999996
24.49906111
87.78095245
26.4541626
1.6065232459999998
1560.999451
57.21424103
144.887743
22.92401552
115.6954956
4.3753036860000005
46.06050014
2981.5200809999997
0.0
37.02558756
20.00647545
1213.078918
516.1365128000001
0.028026502000000002
113.452692
171.12953190000005
7.114338279
39.31172132
26.73393011
5.705772637999999
0.072445543
8.01848948
23.84551764
25.21879911
276.8582726
0.0
574.0153502999998
227.9200363
