ZE1
27.31312513
1.4901801940000001
4.948325157
0.0
41.25936031
71.21500015
25.54498672
0.9350533040000001
0.0
0.0
1273.084641
11863.11768
16264.93408
3621.230164
826.0681915
6750.288696
6037.158203
10594.08569
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
128869.1895
86845.13672000001
96219.72656
98904.14063
112534.4824
147749.1113
16475.208740000002
10056.51917
66611.82617
40048.11768
18009.52393
156497.6855
19835.670169999998
29948.42285
8.007954955
118466.9043
36927.86865
11945.98877
0.0
0.0
12.59240866
0.0
0.0
0.0
2.9136914010000003
0.0
0.0
1637.2885130000002
13222.716059999999
1405.426483
3045.298157
1143.749619
892.4058533
143879.9609375
115282.2559
2676.943054
7479.501343000001
428.3711624
94806.94336
6021.7169189999995
293.71273039999994
257.3386574
32115.395510000002
337.3517227
1252.1542359999999
7934.445801000003
1972.30957
